"","REF_AREA","Reference_area","TIME_PERIOD","health_status_F","health_status_B","health_status_G","Upper secondary or post-secondary non-tertiary education","Tertiary education","Below upper secondary education","Motor vehicle theft","Mortality from transport accidents","Intentional homicides","Social support","Lack of social support","Feeling lonely","Life satisfaction","Satisfaction with personal relationships"
"358","FRA","France",2018,24.1,8.4,67.5,42.462482,36.897491,20.640024,211.3,3.9,1,93.1064163906,6.2519466768,7.1376639435,7.2543883858,7.9411174572
"359","FRA","France",2019,24.5,8.9,66.6,42.533596,37.904724,19.56168,206.7,3.8,1.1,93.1064163906,6.2519466768,10.7731529161,6.7923429215,7.6945949667
"360","FRA","France",2020,22.6,9.1,68.3,41.77206,39.717316,18.510624,179.2,3,1,90.77776803,9.075283963,10.7731529161,6.7923429215,7.6945949667
"361","FRA","France",2021,23.3,8.9,67.8,41.536697,40.703068,17.760235,178.9,NA,1,90.77776803,9.075283963,10.7731529161,6.7923429215,7.6945949667
"362","FRA","France",2022,24.9,10,65.1,41.6559906,41.64321136,16.70079613,193.6,3.6,1.1,90.77776803,9.075283963,10.7731529161,6.9669646335,7.6945949667
"363","FRA","France",2023,24.4,10.7,64.8,41.22233582,42.43151093,16.34615135,202.8,NA,1.2,87.1300047697,12.6867666425,10.7731529161,7.1474378325,7.6945949667
"364","FRA","France",2024,NA,NA,NA,40.5834503173828,43.3574409484863,16.0591068267822,NA,NA,NA,NA,NA,10.7731529161,7.1474378325,7.6945949667
"365","G20","G20",2010,NA,NA,NA,34.711678,26.296226,40.314507,NA,NA,NA,NA,NA,NA,NA,NA
"366","G20","G20",2020,NA,NA,NA,32.8258522259979,33.5591211684606,34.8311574142723,NA,NA,NA,NA,NA,NA,NA,NA
"367","G20","G20",2021,NA,NA,NA,34.1222108166678,35.2073726630778,32.0605677538003,NA,NA,NA,NA,NA,NA,NA,NA
"368","G20","G20",2022,NA,NA,NA,33.7156810382894,34.3351647843285,33.364995882465,NA,NA,NA,NA,NA,NA,NA,NA
"369","G20","G20",2023,NA,NA,NA,34.4133805495042,38.0282216753278,28.8952768032367,NA,NA,NA,NA,NA,NA,NA,NA
"370","GBR","United Kingdom",2007,16.4,6.2,77.4,NA,NA,NA,NA,NA,NA,NA,NA,5.38074,7.42,8.3436675346
"371","GBR","United Kingdom",2008,15.6,5.2,79.2,NA,NA,NA,NA,NA,NA,NA,NA,5.38074,7.42,8.3436675346
"372","GBR","United Kingdom",2009,15.9,5.9,78.2,NA,NA,NA,NA,NA,NA,NA,NA,5.38074,7.42,8.3436675346
"373","GBR","United Kingdom",2010,14.8,5.8,79.4,NA,NA,NA,19.1,4.5,1.2,95.5124777428,4.210233062,5.38074,7.42,8.3436675346
"374","GBR","United Kingdom",2011,16.8,5.7,77.5,NA,NA,NA,17.6,2.99,1.1,93.8450381876,5.9840116065,5.38074,7.42,8.3436675346
"375","GBR","United Kingdom",2012,17.1,8.2,74.7,NA,NA,NA,14.3,2.74,1,93.8450381876,5.9840116065,5.38074,7.46,8.3436675346
"376","GBR","United Kingdom",2013,18,8.4,73.7,NA,NA,NA,11.9,2.7,1,93.8450381876,5.9840116065,5.38074,7.51,8.3436675346
"377","GBR","United Kingdom",2014,21.1,9.1,69.9,36.947582,42.217449,20.83497,12.2,2.75,0.9,93.2232276365,6.6487059872,5.38074,7.61,8.4759386456
"378","GBR","United Kingdom",2015,21.6,8.7,69.8,35.419685,44.197987,20.38233,135,2.74,1,93.2232276365,6.6487059872,5.38074,7.65,8.4759386456
"379","GBR","United Kingdom",2016,22.2,8.9,69,34.980217,45.766762,19.253021,155.8,2.63,1.2,93.2232276365,6.6487059872,5.38074,7.68,8.4759386456
"380","GBR","United Kingdom",2017,18.1,7.1,74.8,35.424564,45.744305,18.831131,177.3,2.44,1.2,93.1860380662,6.3492404099,5.38074,7.69,8.4759386456
"381","GBR","United Kingdom",2018,19.4,7.5,73.2,33.510891,45.781677,20.707432,186.9,2.3,1.1,93.1860380662,6.3492404099,5.5498986382,7.71,8.4759386456
"382","GBR","United Kingdom",2019,19.7,7.4,72.9,33.1559829711914,47.5980834960938,19.2459354400635,183.7,NA,1.2,93.1860380662,6.3492404099,6.095523493,7.66,8.4759386456
"383","GBR","United Kingdom",2020,16.3,6.6,77.1,32.3515129089355,49.8135986328125,17.8348884582519,147.2,NA,1,88.0726183365,11.759789052,6.4,7.39,8.4759386456
"384","GBR","United Kingdom",2021,17.4,7.3,75.3,31.7736358642578,50.4860382080078,17.7403240203857,175,NA,1.2,88.0726183365,11.759789052,6.4660805329,7.54,8.4759386456
"385","GBR","United Kingdom",2022,18,8,74,30.3811950683594,51.5409393310547,18.0778656005859,204.3,NA,0.1,88.0726183365,11.759789052,6.2445742933,7.45,8.4759386456
"386","GBR","United Kingdom",2023,18.3,8.3,73.4,29.7336120605469,53.0766487121582,17.1897411346436,NA,NA,NA,88.7610470659,11.1453928343,7.0881788821,7.45,8.4759386456
"387","GBR","United Kingdom",2024,NA,NA,NA,29.0436038970947,53.8429718017578,17.1134223937988,NA,NA,NA,NA,NA,7.0881788821,7.45,8.4759386456
"388","GRC","Greece",2007,14.6,8.8,76.6,NA,NA,NA,NA,NA,NA,NA,NA,6.2959517933,6.1600323929,7.0109989499
"389","GRC","Greece",2008,14.6,9.4,76,NA,NA,NA,NA,NA,NA,NA,NA,6.2959517933,6.1600323929,7.0109989499
"390","GRC","Greece",2009,14.9,9.7,75.3,NA,NA,NA,NA,NA,NA,NA,NA,6.2959517933,6.1600323929,7.0109989499
"391","GRC","Greece",2010,14.8,9.7,75.5,NA,NA,NA,248.1,13,1.6,82.5598357005,16.8154628466,6.2959517933,6.1600323929,7.0109989499
"392","GRC","Greece",2011,14.6,9,76.4,NA,NA,NA,290.4,11.55,1.5,78.0013698994,21.5420579647,6.2959517933,6.1600323929,7.0109989499
"393","GRC","Greece",2012,15.8,9.3,74.9,NA,NA,NA,282.2,10.38,1.4,78.0013698994,21.5420579647,6.2959517933,6.1600323929,7.0109989499
"394","GRC","Greece",2013,15.6,10.5,73.9,NA,NA,NA,262.6,9.65,1.3,78.0013698994,21.5420579647,6.2959517933,6.1600323929,7.0109989499
"395","GRC","Greece",2014,15.8,10.8,73.5,40.160664,28.105659,31.733679,229.4,8.76,1,82.2602538988,17.6605854264,6.2959517933,6.4376863334,7.0797476746
"396","GRC","Greece",2015,15.6,10,74.4,41.162418,29.057495,29.780088,245.1,8.51,0.8,82.2602538988,17.6605854264,6.2959517933,6.4376863334,7.0797476746
"397","GRC","Greece",2016,15.7,10.4,73.9,41.418648,30.231607,28.349747,242.9,9.16,0.8,82.2602538988,17.6605854264,6.2959517933,6.4376863334,7.0797476746
"398","GRC","Greece",2017,15.6,10.4,74,41.681881,31.027514,27.290607,316.4,8.19,0.7,80.9771264191,18.7092226142,6.2959517933,6.4376863334,7.0797476746
"399","GRC","Greece",2018,14.5,9.3,76.2,41.629566,31.739904,26.630527,223.3,7.76,0.9,80.9771264191,18.7092226142,6.2959517933,6.4376863334,7.0797476746
"400","GRC","Greece",2019,14.2,6.6,79.1,42.06601,31.890486,26.043503,201.2,7,0.7,80.9771264191,18.7092226142,7.1934888418,6.7659425326,7.2637586877
"401","GRC","Greece",2020,14.9,6.8,78.4,43.652027,32.744011,23.603962,143.9,6,0.7,83.3448182558,16.5067234444,7.1934888418,6.7659425326,7.2637586877
"402","GRC","Greece",2021,15.4,6.5,78.2,43.631008,34.556225,21.812767,140.9,7,0.8,83.3448182558,16.5067234444,7.1934888418,6.7659425326,7.2637586877
"403","GRC","Greece",2022,15.5,7.5,77.1,45.172092,35.10413,19.723778,176.2,7.56,0.8,83.3448182558,16.5067234444,7.1934888418,6.7307896823,7.2637586877
"404","GRC","Greece",2023,15,6.8,78.2,46.44599915,34.32847595,19.2255249,184.7,NA,0.7,81.1864005228,18.5525041777,7.1934888418,6.8624746368,7.2637586877
"405","GRC","Greece",2024,NA,NA,NA,46.6523246765137,35.292064666748,18.0556087493896,NA,NA,NA,NA,NA,7.1934888418,6.8624746368,7.2637586877
"406","HRV","Croatia",2010,25.1,26.9,48.1,NA,NA,NA,NA,11.3,NA,80.2151885282,16.6373888482,9.2143900166,6.3404621507,7.2909867536
"407","HRV","Croatia",2011,26.9,26.6,46.6,NA,NA,NA,NA,11.91,NA,73.3022240196,21.6132254048,9.2143900166,6.3404621507,7.2909867536
"408","HRV","Croatia",2012,27.1,26.2,46.7,NA,NA,NA,NA,10.52,NA,73.3022240196,21.6132254048,9.2143900166,6.3404621507,7.2909867536
"409","HRV","Croatia",2013,28.2,25.3,46.5,NA,NA,NA,NA,10.27,NA,73.3022240196,21.6132254048,9.2143900166,6.3404621507,7.2909867536
"410","HRV","Croatia",2014,22.1,20,57.9,NA,NA,NA,NA,8.92,NA,70.2330754015,25.0971691636,9.2143900166,6.3394277925,7.4785716748
"411","HRV","Croatia",2015,22,19.9,58.1,NA,NA,NA,NA,10.5,NA,70.2330754015,25.0971691636,9.2143900166,6.3394277925,7.4785716748
"412","HRV","Croatia",2016,22.3,18.8,58.8,NA,NA,NA,NA,9.47,NA,70.2330754015,25.0971691636,9.2143900166,6.3394277925,7.4785716748
"413","HRV","Croatia",2017,21,18.4,60.5,NA,NA,NA,NA,10.1,NA,85.3174122583,12.4390786873,9.2143900166,6.3394277925,7.4785716748
"414","HRV","Croatia",2018,22.2,17.2,60.5,NA,NA,NA,23.1,9.85,0.6,85.3174122583,12.4390786873,9.2143900166,6.3394277925,7.4785716748
"415","HRV","Croatia",2019,22.8,16.9,60.3,NA,NA,NA,26.2,NA,0.8,85.3174122583,12.4390786873,8.3293894009,6.8190810972,7.1837919651
"416","HRV","Croatia",2020,21.5,15,63.4,NA,NA,NA,18,NA,1,89.8083636042,8.1417448341,8.3293894009,6.8190810972,7.1837919651
"417","HRV","Croatia",2021,23.3,14.1,62.6,NA,NA,NA,17.7,NA,0.9,89.8083636042,8.1417448341,8.3293894009,6.8190810972,7.1837919651
"418","HRV","Croatia",2022,22.9,14.1,63.1,NA,NA,NA,20.3,NA,0.8,89.8083636042,8.1417448341,8.3293894009,6.8477479647,7.1837919651
"419","HRV","Croatia",2023,21.9,13.2,64.9,NA,NA,NA,19.3,NA,0.7,89.8684810641,7.382303599,8.3293894009,7.0766311138,7.1837919651
"420","HUN","Hungary",1998,NA,NA,NA,50.111961,13.1676,36.720436,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"421","HUN","Hungary",1999,NA,NA,NA,53.823689,13.516391,32.65992,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"422","HUN","Hungary",2000,NA,NA,NA,55.17625,14.041859,30.781889,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"423","HUN","Hungary",2001,NA,NA,NA,56.029442,13.984717,29.98584,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"424","HUN","Hungary",2002,NA,NA,NA,57.210911,14.211662,28.577425,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"425","HUN","Hungary",2003,NA,NA,NA,58.6562,15.416001,25.927795,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"426","HUN","Hungary",2004,NA,NA,NA,58.601334,16.748745,24.64992,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"427","HUN","Hungary",2005,NA,NA,NA,59.306282,17.083904,23.609816,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"428","HUN","Hungary",2006,NA,NA,NA,60.374454,17.699047,21.9265,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"429","HUN","Hungary",2007,31.3,22.1,46.6,61.157066,18.048761,20.79417,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"430","HUN","Hungary",2008,25.6,19.3,55.1,60.505455,19.197906,20.296638,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"431","HUN","Hungary",2009,26.5,17.6,55.9,60.712025,19.86219,19.425785,NA,NA,NA,NA,NA,9.3485418509,6.1127915586,7.5913142438
"432","HUN","Hungary",2010,28.4,16.6,55,61.170437,20.121918,18.707645,60,9,1.3,89.1585489002,10.0948484975,9.3485418509,6.1127915586,7.5913142438
"433","HUN","Hungary",2011,28,16.4,55.6,60.643833,21.124001,18.232164,63.3,8.77,1.4,88.7436623394,10.7027446616,9.3485418509,6.1127915586,7.5913142438
"434","HUN","Hungary",2012,26.6,16.4,57,60.073402,22.046715,17.879883,71.2,8.51,1.1,88.7436623394,10.7027446616,9.3485418509,6.1127915586,7.5913142438
"435","HUN","Hungary",2013,28,16,56.1,59.988312,22.505821,17.505869,59.7,7.93,1.4,88.7436623394,10.7027446616,9.3485418509,6.1127915586,7.5913142438
"436","HUN","Hungary",2014,27.3,15.9,56.9,59.738323,23.356073,16.905603,49.3,8.24,1.3,84.2019377351,12.8044266966,9.3485418509,6.5062717839,7.5793112238
"437","HUN","Hungary",2015,27.9,15.8,56.3,58.9744,24.242552,16.783051,32.4,8.9,1,84.2019377351,12.8044266966,9.3485418509,6.5062717839,7.5793112238
"438","HUN","Hungary",2016,27.2,13.3,59.5,59.648968,23.713329,16.637701,21.5,8.82,1,84.2019377351,12.8044266966,9.3485418509,6.5062717839,7.5793112238
"439","HUN","Hungary",2017,27.9,13,59.1,59.972206,24.054041,15.97375,17.9,8.77,0.9,91.5134375342,7.8077539776,9.3485418509,6.5062717839,7.5793112238
"440","HUN","Hungary",2018,27.6,11.9,60.6,59.760651,25.101177,15.138174,10.6,9.13,0.9,91.5134375342,7.8077539776,9.3485418509,6.5062717839,7.5793112238
"441","HUN","Hungary",2019,30,11.8,58.2,58.9921,25.981535,15.026365,8.6,8.74,0.6,91.5134375342,7.8077539776,8.1353173043,6.5474589692,7.6121984855
"442","HUN","Hungary",2020,28.1,9.9,62,58.370392,27.203154,14.426455,5.4,6.72,0.8,93.9115703893,5.699142502,8.1353173043,6.5474589692,7.6121984855
"443","HUN","Hungary",2021,27.1,8.2,64.7,56.985195,29.29541,13.719394,5.4,7.69,0.7,93.9115703893,5.699142502,8.1353173043,6.5474589692,7.6121984855
"444","HUN","Hungary",2022,27,10,63,57.6127739,29.40613174,12.98109531,6.4,7.41,0.9,93.9115703893,5.699142502,8.1353173043,6.8524802497,7.6121984855
"445","HUN","Hungary",2023,25.5,9.3,65.2,57.53584671,29.81768417,12.64647007,6,6.87,0.7,94.8834002505,4.8155151244,8.1353173043,7.2,7.6121984855
"446","HUN","Hungary",2024,NA,NA,NA,56.9995880126953,31.1009025573731,11.8995113372803,NA,NA,NA,NA,NA,8.1353173043,7.2,7.6121984855
"447","IDN","Indonesia",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3496721993,24.202096986,NA,NA,NA
"448","IDN","Indonesia",2011,NA,NA,NA,22.945271,8.1564999,68.898232,NA,NA,NA,81.2757822527,18.1537177196,NA,NA,NA
"449","IDN","Indonesia",2012,NA,NA,NA,22.746614,9.007103,68.246284,NA,NA,NA,81.2757822527,18.1537177196,NA,NA,NA
"450","IDN","Indonesia",2013,NA,NA,NA,23.344013,9.3885174,67.267471,NA,NA,NA,81.2757822527,18.1537177196,NA,NA,NA
"451","IDN","Indonesia",2014,NA,NA,NA,23.901196,9.6783018,66.420502,NA,NA,NA,82.8662094707,16.3607383057,NA,NA,NA
"452","IDN","Indonesia",2015,NA,NA,NA,24.866451,10.567531,64.566017,NA,NA,NA,82.8662094707,16.3607383057,NA,NA,NA
"453","IDN","Indonesia",2016,NA,NA,NA,25.68608856,11.33754253,62.97538757,NA,NA,NA,82.8662094707,16.3607383057,NA,NA,NA
"454","IDN","Indonesia",2017,NA,NA,NA,26.0397892,11.8575716,62.10264587,NA,NA,NA,79.8591640404,19.6798385215,NA,NA,NA
"455","IDN","Indonesia",2018,NA,NA,NA,26.84839249,12.40138626,60.75022507,NA,NA,NA,79.8591640404,19.6798385215,NA,NA,NA
"456","IDN","Indonesia",2019,NA,NA,NA,27.6384716,12.4145174,59.94701767,NA,NA,NA,79.8591640404,19.6798385215,NA,NA,NA
"457","IDN","Indonesia",2020,NA,NA,NA,28.55040169,12.79949379,58.6485672,NA,NA,NA,79.8919508364,19.9004742786,NA,NA,NA
"458","IDN","Indonesia",2021,NA,NA,NA,29.78227234,13.17068005,57.04705048,NA,NA,NA,79.8919508364,19.9004742786,NA,NA,NA
"459","IDN","Indonesia",2022,NA,NA,NA,29.67902946,13.05759525,57.26337814,NA,NA,NA,79.8919508364,19.9004742786,NA,NA,NA
"460","IDN","Indonesia",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6497801717,20.2675257836,NA,NA,NA
"461","IND","India",2011,NA,NA,NA,18.10664,10.595189,71.298172,NA,NA,NA,NA,NA,NA,NA,NA
"462","IND","India",2012,NA,NA,NA,8.0050173,7.1028476,84.892136,NA,NA,NA,NA,NA,NA,NA,NA
"463","IND","India",2018,NA,NA,NA,8.709598541,11.93873596,79.35166931,NA,NA,NA,NA,NA,NA,NA,NA
"464","IND","India",2019,NA,NA,NA,9.184100151,12.63517094,78.11251831,NA,NA,NA,NA,NA,NA,NA,NA
"465","IND","India",2020,NA,NA,NA,9.580085754,13.03940868,76.97953033,NA,NA,NA,NA,NA,NA,NA,NA
"466","IND","India",2021,NA,NA,NA,9.695384979,13.1385107,76.80143738,NA,NA,NA,NA,NA,NA,NA,NA
"467","IND","India",2022,NA,NA,NA,9.38341713,12.93741798,77.6791687,NA,NA,NA,NA,NA,NA,NA,NA
"468","IND","India",2023,NA,NA,NA,10.52511024,14.24630547,75.22858429,NA,NA,NA,NA,NA,NA,NA,NA
"469","IRL","Ireland",2007,13.4,2.6,84,NA,NA,NA,NA,NA,NA,NA,NA,3.9092966939,7.4395113484,8.6169890356
"470","IRL","Ireland",2008,13.1,2.6,84.3,NA,NA,NA,NA,NA,NA,NA,NA,3.9092966939,7.4395113484,8.6169890356
"471","IRL","Ireland",2009,14.1,2.8,83.1,NA,NA,NA,NA,NA,NA,NA,NA,3.9092966939,7.4395113484,8.6169890356
"472","IRL","Ireland",2010,14,3.2,82.8,NA,NA,NA,200.6,4.1,1.2,97.0962283029,2.8622731754,3.9092966939,7.4395113484,8.6169890356
"473","IRL","Ireland",2011,13.8,2.9,83.3,NA,NA,NA,178.5,4.02,0.9,96.2824858586,3.516043699,3.9092966939,7.4395113484,8.6169890356
"474","IRL","Ireland",2012,14.2,3,82.8,NA,NA,NA,143.1,3.48,1.1,96.2824858586,3.516043699,3.9092966939,7.4395113484,8.6169890356
"475","IRL","Ireland",2013,14.4,3.7,82,NA,NA,NA,123.7,3.59,1,96.2824858586,3.516043699,3.9092966939,7.4395113484,8.6169890356
"476","IRL","Ireland",2014,13.4,3.9,82.7,37.845661,40.967049,21.187292,128.3,3.59,1,95.7491851696,4.0313767745,3.9092966939,8.0681087113,8.5988729597
"477","IRL","Ireland",2015,13.7,3.8,82.6,37.011307,42.806118,20.182577,104.8,2.76,0.6,95.7491851696,4.0313767745,3.9092966939,8.0681087113,8.5988729597
"478","IRL","Ireland",2016,13.6,3.5,82.9,36.580685,45.104263,18.31505,71.8,2.99,0.7,95.7491851696,4.0313767745,3.9092966939,8.0681087113,8.5988729597
"479","IRL","Ireland",2017,13.4,3.4,83.2,36.346481,45.65897,17.994549,72,2.68,0.8,93.9984541606,5.8204003787,3.9092966939,8.0681087113,8.5988729597
"480","IRL","Ireland",2018,12.5,3.3,84.1,36.239433,46.935135,16.825432,76.8,1.87,0.8,93.9984541606,5.8204003787,3.9092966939,8.0681087113,8.5988729597
"481","IRL","Ireland",2019,12.6,3.2,84.2,36.350227,47.306835,16.342939,72.6,2,0.7,93.9984541606,5.8204003787,3.5899152072,7.2502842847,8.2856001695
"482","IRL","Ireland",2020,11.8,3.8,84.5,35.548946,49.943962,14.507091,51.7,2,0.7,90.506765089,9.453012117,3.5899152072,7.2502842847,8.2856001695
"483","IRL","Ireland",2021,13.5,4.9,81.6,33.525906,53.708744,12.765348,54.7,2,0.4,90.506765089,9.453012117,3.5899152072,7.2502842847,8.2856001695
"484","IRL","Ireland",2022,14.3,5,80.8,34.3934326171875,53.4525680541992,12.1539993286133,79.6,2,0.9,90.506765089,9.453012117,3.5899152072,7.4475959273,8.2856001695
"485","IRL","Ireland",2023,15.6,4.8,79.5,33.7101554870605,54.5440444946289,11.7457971572876,93.9,NA,0.6,92.0628915,7.9124814556,3.5899152072,7.5939619106,8.2856001695
